Person,,,,,,,,,,,,,
A human being regarded as an individual.,,,,,,,,,,,,,
,Rank,Median+0.1/STD,Median,Participant1 ,Participant2,Participant3,Participant4,Participant5,Participant6,Participant7,Participant8,Participant9,Participant10
http://lod.taxonconcept.org/ontology/txn.owl#ScientificAuthorPerson,53,1.0839719123,1,1,3,0,0,0,3,1,3,1,1
http://lod.taxonconcept.org/ontology/txn.owl#ScientificCollectorPerson,43,1.1059456927,1,1,2,0,0,0,3,1,2,1,1
http://lod.taxonconcept.org/ontology/txn.owl#ScientificDataCuratorPerson,43,1.1059456927,1,1,2,0,0,0,3,1,2,1,1
http://lod.taxonconcept.org/ontology/txn.owl#ScientificIdentifierPerson,43,1.1059456927,1,1,2,0,0,0,3,1,2,1,1
http://models.okkam.org/ENS-core-vocabulary.owl#person,9,3.1203066258,3,3,2,3,4,4,2,4,2,2,3
http://omv.ontoware.org/2005/05/ontology#Person,6,3.6140953613,3.5,4,2,4,4,3,4,4,2,3,2
http://ontologies.smile.deri.ie/pdo#PersonRole,66,0.5785013693,0.5,2,0,0,1,0,0,4,0,2,1
http://purl.obolibrary.org/obo/ATO_0002964,68,0.2472066162,0,0,0,0,0,0,0,1,0,1,0
http://purl.obolibrary.org/obo/ATO_0004285,68,0.2472066162,0,0,0,0,0,0,0,1,0,1,0
http://purl.obolibrary.org/obo/EO_0007626,95,0,0,0,0,0,0,0,0,0,0,0,0
http://purl.obolibrary.org/obo/HP_0000751,70,0.1658312395,0,0,0,0,0,0,0,2,0,0,0
http://purl.obolibrary.org/obo/HP_0012075,70,0.1658312395,0,0,0,0,0,0,0,2,0,0,0
http://purl.obolibrary.org/obo/HP_0012076,70,0.1658312395,0,0,0,0,0,0,0,2,0,0,0
http://purl.obolibrary.org/obo/HP_0012077,83,0.1105541597,0,0,0,0,0,0,0,3,0,0,0
http://purl.obolibrary.org/obo/MIRO_40001296,83,0.1105541597,0,0,0,0,0,0,0,3,0,0,0
http://purl.obolibrary.org/obo/OMRSE_00000038,78,0.1483239697,0,1,0,0,0,0,0,0,2,0,1
http://purl.org/net/biblio#Person,25,2.0839719123,2,2,1,1,4,2,2,4,1,4,2
http://purl.org/obo/owl/MS#MS_1001270,34,1.1546384282,1,1,1,0,0,0,2,1,1,0,1
http://purl.org/ontology/af/PersonSpeaking,60,0.6276569477,0.5,2,0,0,0,0,1,0,2,1,1
http://purl.org/spar/fabio/PersonalCommunication,83,0.1105541597,0,0,0,0,0,0,0,3,0,0,0
http://purl.org/telix#Person,28,2.0633608597,2,1,1,4,4,0,4,3,0,3,1
http://purl.org/vocab/frbr/core#Person,26,2.0799709249,2,2,1,2,0,3,2,4,1,4,3
http://rdaregistry.info/Elements/c/C10004,20,2.5689319945,2.5,2,1,0,4,3,4,3,0,3,1
http://rdf.muninn-project.org/ontologies/appearances#Person,14,3.0991031209,3,3,4,1,2,3,3,4,3,1,3
http://rdvocab.info/uri/schema/FRBRentitiesRDA/Person,18,2.5787221894,2.5,2,1,0,4,3,4,3,2,3,1
http://rhizomik.net/ontologies/copyrightonto.owl#LegalPerson,51,1.0862439362,1,2,0,0,,3,3,1,0,1,2
http://schema.org/Person,3,4.0824022054,4,4,4,3,0,4,4,4,4,4,3
http://swan.mindinformatics.org/ontologies/1.2/agents/AgentAndPersonNameList,39,1.1144344271,1,1,0,1,1,1,0,3,0,1,0
http://swan.mindinformatics.org/ontologies/1.2/agents/AgentOrPersonNameListItem,62,0.6108625401,0.5,1,0,0,1,1,0,3,0,1,0
http://swan.mindinformatics.org/ontologies/1.2/agents/GroupPersonOrganizationPersonNameList,62,0.6108625401,0.5,1,0,0,1,1,0,3,0,1,0
http://swan.mindinformatics.org/ontologies/1.2/agents/GroupPersonOrganizationPersonNameListItem,39,1.1144344271,1,1,0,0,1,1,1,3,0,1,0
http://swan.mindinformatics.org/ontologies/1.2/agents/PersonName,55,1.0786115467,1,1,0,3,1,2,0,4,0,1,1
http://swat.cse.lehigh.edu/onto/univ-bench.owl#Person,9,3.1203066258,3,3,2,4,4,4,2,3,2,3,2
http://voag.linkedmodel.org/voag#Person,32,1.571279951,1.5,2,1,0,0,3,1,4,1,4,2
http://vocab.data.gov/def/drm#Person,21,2.564246243,2.5,2,0,0,4,3,4,3,0,3,1
http://www.loa-cnr.it/ontologies/DUL.owl#NaturalPerson,58,1.0741619849,1,1,1,1,0,4,1,4,3,1,2
http://www.loa-cnr.it/ontologies/DUL.owl#Person,31,1.5765941686,1.5,1,1,3,0,4,2,1,1,4,2
http://www.loa-cnr.it/ontologies/DUL.owl#SocialPerson,23,2.0957427108,2,3,1,0,2,2,3,3,1,1,3
http://www.loc.gov/mads/rdf/v1#PersonalName,91,0.1081763729,0,3,0,0,0,0,0,0,0,0,1
http://www.loria.fr/~coulet/ontology/sopharm/version2.0/#SOPHARM_50000,12,3.1105541597,3,3,1,2,4,4,3,3,3,2,2
http://www.loria.fr/~coulet/ontology/sopharm/version2.0/disease_ontology.owl#DOID_11069,67,0.331662479,0,0,0,0,0,0,0,1,0,0,0
http://www.loria.fr/~coulet/ontology/sopharm/version2.0/disease_ontology.owl#DOID_16367,95,0,0,0,0,0,0,0,0,0,0,0,0
http://www.loria.fr/~coulet/ontology/sopharm/version2.0/disease_ontology.owl#DOID_17950,95,0,0,0,0,0,0,0,0,0,0,0,0
http://www.loria.fr/~coulet/ontology/sopharm/version2.0/disease_ontology.owl#DOID_18094,83,0.1105541597,0,0,0,0,0,0,0,3,0,0,0
http://www.loria.fr/~coulet/ontology/sopharm/version2.0/disease_ontology.owl#DOID_2277,83,0.1105541597,0,0,0,0,0,0,0,3,0,0,0
http://www.loria.fr/~coulet/ontology/sopharm/version2.0/disease_ontology.owl#DOID_2967,83,0.1105541597,0,0,0,0,0,0,0,3,0,0,0
http://www.loria.fr/~coulet/ontology/sopharm/version2.0/disease_ontology.owl#DOID_4035,95,0,0,0,0,0,0,0,0,0,0,0,0
http://www.loria.fr/~coulet/ontology/sopharm/version2.0/disease_ontology.owl#DOID_4855,34,1.1546384282,1,1,0,0,0,1,2,1,0,1,1
http://www.loria.fr/~coulet/ontology/sopharm/version2.0/disease_ontology.owl#DOID_4857,34,1.1546384282,1,1,0,0,0,1,2,1,0,1,1
http://www.loria.fr/~coulet/ontology/sopharm/version2.0/disease_ontology.owl#DOID_4977,70,0.1658312395,0,0,0,0,0,0,0,2,0,0,0
http://www.loria.fr/~coulet/ontology/sopharm/version2.0/disease_ontology.owl#DOID_5814,83,0.1105541597,0,0,0,0,0,0,0,3,0,0,0
http://www.loria.fr/~coulet/ontology/sopharm/version2.0/disease_ontology.owl#DOID_6095,83,0.1105541597,0,0,0,0,0,0,0,3,0,0,0
http://www.loria.fr/~coulet/ontology/sopharm/version2.0/disease_ontology.owl#DOID_808,79,0.1454436185,0,1,0,0,0,1,2,0,0,0,1
http://www.loria.fr/~coulet/ontology/sopharm/version2.0/disease_ontology.owl#DOID_832,70,0.1658312395,0,0,0,0,0,0,0,2,0,0,0
http://www.loria.fr/~coulet/ontology/sopharm/version2.0/disease_ontology.owl#DOID_8538,70,0.1658312395,0,0,0,0,0,0,0,2,0,0,0
http://www.loria.fr/~coulet/ontology/sopharm/version2.0/disease_ontology.owl#DOID_8759,70,0.1658312395,0,0,0,0,0,0,0,2,0,0,0
http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson,22,2.1105541597,2,3,1,2,2,4,3,2,1,3,2
http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Person,9,3.1203066258,3,3,2,2,4,4,4,2,4,3,3
http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Personification,79,0.1454436185,0,2,1,0,0,0,0,0,0,1,1
http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#SocialPerson,38,1.1236033081,1,2,1,0,2,1,3,1,1,1,2
http://www.ontotext.com/proton/protontop#Person,5,3.6506001739,3.5,4,3,4,4,4,3,3,4,3,2
http://www.semanticdesktop.org/ontologies/2007/03/22/nco#PersonContact,29,1.5907727953,1.5,2,1,2,1,3,0,4,1,1,2
http://www.semanticdesktop.org/ontologies/2007/03/22/nco#PersonName,34,1.1546384282,1,1,1,0,0,0,2,1,1,0,1
http://www.semanticdesktop.org/ontologies/2007/05/10/nid3#InvolvedPerson,33,1.158113883,1,1,1,0,2,2,0,1,1,1,1
http://www.semanticdesktop.org/ontologies/2007/11/01/pimo#Person,27,2.0707106781,2,2,0,1,0,3,3,4,1,4,2
http://www.semanticdesktop.org/ontologies/2007/11/01/pimo#PersonalInformationModel,52,1.0856348839,1,1,0,1,2,2,0,4,1,1,0
http://www.semanticdesktop.org/ontologies/2007/11/01/pimo#PersonGroup,65,0.5815262269,0.5,1,0,0,1,1,0,4,0,2,0
http://www.semanticdesktop.org/ontologies/2007/11/01/pimo#PersonRole,94,0.0824022054,0,1,0,0,0,0,0,4,0,0,0
http://www.w3.org/ns/person#Person,4,4.0777428842,4,4,4,2,0,4,4,4,4,4,3
http://www.w3.org/ns/prov#Person,19,2.571279951,2.5,2,0,0,4,3,4,3,1,3,2
http://xmlns.com/foaf/0.1/Person,1,4.1454436185,4,4,4,4,4,4,4,3,3,3,2
http://xmlns.com/foaf/0.1/PersonalProfileDocument,92,0.1070436048,0,1,0,0,0,1,0,3,0,0,0
http://zbw.eu/beta/p20/vocab/P20PersonFolder,77,0.1483239697,0,1,0,0,0,1,0,2,0,0,0
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
boolean,User-Rating,User-rating (round of),Relevant,Precision @k,Gain,Ideal Gain,,,,,,,
http://www.loria.fr/~coulet/ontology/sopharm/version2.0/disease_ontology.owl#DOID_832,0,0,0,0,0,15,,,,,,,
http://www.loria.fr/~coulet/ontology/sopharm/version2.0/disease_ontology.owl#DOID_4977,0,0,0,0,0,9.4639463036,,,,,,,
http://www.loria.fr/~coulet/ontology/sopharm/version2.0/disease_ontology.owl#DOID_8538,0,0,0,0,0,7.5,,,,,,,
http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Personification,0,0,0,0,0,6.4601483711,,,,,,,
http://www.loa-cnr.it/ontologies/DUL.owl#SocialPerson,2,2,1,0.2,1.1605584217,5.8027921085,,,,,,,
http://www.loria.fr/~coulet/ontology/sopharm/version2.0/#SOPHARM_50000,3,3,1,0.3333333333,2.4934503098,5.3431078066,,,,,,,
http://www.loria.fr/~coulet/ontology/sopharm/version2.0/disease_ontology.owl#DOID_2967,0,0,0,0.2857142857,0,5,,,,,,,
http://www.loria.fr/~coulet/ontology/sopharm/version2.0/disease_ontology.owl#DOID_5814,0,0,0,0.25,0,4.7319731518,,,,,,,
http://www.semanticdesktop.org/ontologies/2007/03/22/nco#PersonContact,1.5,2,1,0.3333333333,0.5504114094,4.515449935,,,,,,,
http://www.loria.fr/~coulet/ontology/sopharm/version2.0/disease_ontology.owl#DOID_16367,0,0,0,0.3,0,4.3359723948,,,,,,,
,,,,,,,,,,,,,
tf_idf,,,,,,,,,,,,,
http://rdaregistry.info/Elements/c/C10004,2.5,3,1,1,4.6568542495,,,,,,,,
http://zbw.eu/beta/p20/vocab/P20PersonFolder,0,0,0,0.5,0,,,,,,,,
http://rdvocab.info/uri/schema/FRBRentitiesRDA/Person,2.5,3,1,0.6666666667,2.3284271247,,,,,,,,
http://eulersharp.sourceforge.net/2003/03swap/organization#LegalPerson,2,2,1,0.75,1.2920296742,,,,,,,,
http://data.press.net/ontology/stuff/Person,4,4,1,0.8,5.8027921085,,,,,,,,
http://swat.cse.lehigh.edu/onto/univ-bench.owl#Person,3,3,1,0.8333333333,2.4934503098,,,,,,,,
http://d-nb.info/standards/elementset/gnd#DifferentiatedPerson,1.5,2,1,0.8571428571,0.6094757082,,,,,,,,
http://swan.mindinformatics.org/ontologies/1.2/agents/PersonName,1,1,0,0.75,0.3154648768,,,,,,,,
http://ontologies.smile.deri.ie/pdo#PersonRole,0.5,1,0,0.6666666667,0.1246907069,,,,,,,,
http://models.okkam.org/ENS-core-vocabulary.owl#person,3,3,1,0.7,2.0234537842,,,,,,,,
,,,,,,,,,,,,,
bm25,,,,,,,,,,,,,
http://d-nb.info/standards/elementset/gnd#UndifferentiatedPerson,1,1,0,0,1,,,,,,,,
http://d-nb.info/standards/elementset/gnd#DifferentiatedPerson,1.5,2,1,0.5,1.1536090752,,,,,,,,
http://d-nb.info/standards/elementset/gnd#EarlierNameOfThePerson,0.5,1,0,0.3333333333,0.2071067812,,,,,,,,
http://d-nb.info/standards/elementset/gnd#PreferredNameOfThePerson,1,1,0,0.25,0.4306765581,,,,,,,,
http://d-nb.info/standards/elementset/gnd#GroupOfPersons,1,1,0,0.2,0.3868528072,,,,,,,,
http://d-nb.info/standards/elementset/gnd#FullerFormOfNameOfThePerson,1,1,0,0.1666666667,0.3562071871,,,,,,,,
http://d-nb.info/standards/elementset/gnd#NameOfThePerson,1,1,0,0.1428571429,0.3333333333,,,,,,,,
http://d-nb.info/standards/elementset/gnd#LaterNameOfThePerson,1,1,0,0.125,0.3154648768,,,,,,,,
http://d-nb.info/standards/elementset/gnd#VariantNameOfThePerson,1,1,0,0.1111111111,0.3010299957,,,,,,,,
http://d-nb.info/standards/elementset/gnd#PseudonymNameOfThePerson,1,1,0,0.1,0.2890648263,,,,,,,,
,,,,,,,,,,,,,
vector-space,,,,,,,,,,,,,
http://swan.mindinformatics.org/ontologies/1.2/agents/GroupPersonOrganizationPersonNameListItem,1,1,0,0,1,,,,,,,,
http://swan.mindinformatics.org/ontologies/1.2/agents/GroupPersonOrganizationPersonNameList,0.5,1,0,0,0.2613396608,,,,,,,,
http://swan.mindinformatics.org/ontologies/1.2/agents/AgentOrPersonNameListItem,0.5,1,0,0,0.2071067812,,,,,,,,
http://swan.mindinformatics.org/ontologies/1.2/agents/PersonName,1,1,0,0,0.4306765581,,,,,,,,
http://swan.mindinformatics.org/ontologies/1.2/agents/AgentAndPersonNameList,1,1,0,0,0.3868528072,,,,,,,,
http://xmlns.com/foaf/0.1/Person,4,4,1,0.1666666667,5.3431078066,,,,,,,,
http://xmlns.com/foaf/0.1/PersonalProfileDocument,0,0,0,0.1428571429,0,,,,,,,,
http://www.semanticdesktop.org/ontologies/2007/11/01/pimo#PersonRole,0,0,0,0.125,0,,,,,,,,
http://www.semanticdesktop.org/ontologies/2007/11/01/pimo#PersonGroup,0.5,1,0,0.1111111111,0.1246907069,,,,,,,,
http://www.semanticdesktop.org/ontologies/2007/11/01/pimo#PersonalInformationModel,1,1,0,0.1,0.2890648263,,,,,,,,
,,,,,,,,,,,,,
class-match-measure,,,,,,,,,,,,,
http://www.loria.fr/~coulet/ontology/sopharm/version2.0/disease_ontology.owl#DOID_832,0,0,0,0,0,,,,,,,,
http://www.loria.fr/~coulet/ontology/sopharm/version2.0/disease_ontology.owl#DOID_4977,0,0,0,0,0,,,,,,,,
http://www.loria.fr/~coulet/ontology/sopharm/version2.0/disease_ontology.owl#DOID_8538,0,0,0,0,0,,,,,,,,
http://www.loria.fr/~coulet/ontology/sopharm/version2.0/disease_ontology.owl#DOID_2967,0,0,0,0,0,,,,,,,,
http://www.loria.fr/~coulet/ontology/sopharm/version2.0/disease_ontology.owl#DOID_5814,0,0,0,0,0,,,,,,,,
http://www.loria.fr/~coulet/ontology/sopharm/version2.0/disease_ontology.owl#DOID_16367,0,0,0,0,0,,,,,,,,
http://www.loria.fr/~coulet/ontology/sopharm/version2.0/disease_ontology.owl#DOID_11069,0,0,0,0,0,,,,,,,,
http://www.loria.fr/~coulet/ontology/sopharm/version2.0/disease_ontology.owl#DOID_18094,0,0,0,0,0,,,,,,,,
http://www.loria.fr/~coulet/ontology/sopharm/version2.0/disease_ontology.owl#DOID_8759,0,0,0,0,0,,,,,,,,
http://www.loria.fr/~coulet/ontology/sopharm/version2.0/disease_ontology.owl#DOID_17950,0,0,0,0,0,,,,,,,,
,,,,,,,,,,,,,
density-measure,,,,,,,,,,,,,
http://xmlns.com/foaf/0.1/Person,4,4,1,1,15,,,,,,,,
http://xmlns.com/foaf/0.1/PersonalProfileDocument,0,0,0,0.5,0,,,,,,,,
http://purl.obolibrary.org/obo/ATO_0004285,0,0,0,0.3333333333,0,,,,,,,,
http://purl.obolibrary.org/obo/ATO_0002964,0,0,0,0.25,0,,,,,,,,
http://purl.obolibrary.org/obo/HP_0012075,0,0,0,0.2,0,,,,,,,,
http://purl.obolibrary.org/obo/HP_0000751,0,0,0,0.1666666667,0,,,,,,,,
http://purl.obolibrary.org/obo/HP_0012076,0,0,0,0.1428571429,0,,,,,,,,
http://purl.obolibrary.org/obo/HP_0012077,0,0,0,0.125,0,,,,,,,,
http://purl.org/spar/fabio/PersonalCommunication,0,0,0,0.1111111111,0,,,,,,,,
http://swat.cse.lehigh.edu/onto/univ-bench.owl#Person,3,3,1,0.2,2.0234537842,,,,,,,,
,,,,,,,,,,,,,
semantic-similarity,,,,,,,,,,,,,
http://www.loria.fr/~coulet/ontology/sopharm/version2.0/disease_ontology.owl#DOID_832,0,0,0,0,0,,,,,,,,
http://www.loria.fr/~coulet/ontology/sopharm/version2.0/disease_ontology.owl#DOID_4977,0,0,0,0,0,,,,,,,,
http://www.loria.fr/~coulet/ontology/sopharm/version2.0/disease_ontology.owl#DOID_8538,0,0,0,0,0,,,,,,,,
http://www.loria.fr/~coulet/ontology/sopharm/version2.0/disease_ontology.owl#DOID_2967,0,0,0,0,0,,,,,,,,
http://www.loria.fr/~coulet/ontology/sopharm/version2.0/disease_ontology.owl#DOID_5814,0,0,0,0,0,,,,,,,,
http://www.loria.fr/~coulet/ontology/sopharm/version2.0/disease_ontology.owl#DOID_16367,0,0,0,0,0,,,,,,,,
http://www.loria.fr/~coulet/ontology/sopharm/version2.0/disease_ontology.owl#DOID_11069,0,0,0,0,0,,,,,,,,
http://www.loria.fr/~coulet/ontology/sopharm/version2.0/disease_ontology.owl#DOID_18094,0,0,0,0,0,,,,,,,,
http://www.loria.fr/~coulet/ontology/sopharm/version2.0/disease_ontology.owl#DOID_8759,0,0,0,0,0,,,,,,,,
http://www.loria.fr/~coulet/ontology/sopharm/version2.0/disease_ontology.owl#DOID_17950,0,0,0,0,0,,,,,,,,
,,,,,,,,,,,,,
pagerank (implicit links),,,,,,,,,,,,,
http://xmlns.com/foaf/0.1/PersonalProfileDocument,0,0,0,0,0,,,,,,,,
http://xmlns.com/foaf/0.1/Person,4,4,1,0.5,9.4639463036,,,,,,,,
http://purl.obolibrary.org/obo/OBI_0001883,0,0,0,0.3333333333,0,,,,,,,,
http://purl.obolibrary.org/obo/OBI_0400051,0,0,0,0.25,0,,,,,,,,
http://purl.obolibrary.org/obo/OBI_0001888,0,0,0,0.2,0,,,,,,,,
http://purl.obolibrary.org/obo/OBI_0400050,0,0,0,0.1666666667,0,,,,,,,,
http://purl.obolibrary.org/obo/OBI_0001897,0,0,0,0.1428571429,0,,,,,,,,
http://purl.obolibrary.org/obo/OBI_0001887,0,0,0,0.125,0,,,,,,,,
http://purl.obolibrary.org/obo/OBI_0001881,0,0,0,0.1111111111,0,,,,,,,,
http://purl.obolibrary.org/obo/OBI_0001894,0,0,0,0.1,0,,,,,,,,
,,,,,,,,,,,,,
pagerank,,,,,,,,,,,,,
http://xmlns.com/foaf/0.1/PersonalProfileDocument,0,0,0,0,0,,,,,,,,
http://xmlns.com/foaf/0.1/Person,4,4,1,0.5,9.4639463036,,,,,,,,
http://www.w3.org/ns/prov#Person,2.5,3,1,0.6666666667,2.3284271247,,,,,,,,
http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#SocialPerson,1,1,0,0.5,0.4306765581,,,,,,,,
http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Person,3,3,1,0.6,2.7079696506,,,,,,,,
http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson,2,2,1,0.6666666667,1.0686215613,,,,,,,,
http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Personification,0,0,0,0.5714285714,0,,,,,,,,
http://www.loria.fr/~coulet/ontology/sopharm/version2.0/disease_ontology.owl#DOID_4035,0,0,0,0.5,0,,,,,,,,
http://www.loria.fr/~coulet/ontology/sopharm/version2.0/disease_ontology.owl#DOID_6095,0,0,0,0.4444444444,0,,,,,,,,
http://www.loria.fr/~coulet/ontology/sopharm/version2.0/disease_ontology.owl#DOID_2277,0,0,0,0.4,0,,,,,,,,
,,,,,,,,,,,,,
between-measure,,,,,,,,,,,,,
http://www.ontotext.com/proton/protontop#Person,3.5,4,1,1,10.313708499,,,,,,,,
http://purl.obolibrary.org/obo/EO_0007626,0,0,0,0.5,0,,,,,,,,
http://vocab.data.gov/def/drm#Person,2.5,3,1,0.6666666667,2.3284271247,,,,,,,,
http://erlangen-crm.org/current/E21_Person,3,3,1,0.75,3.0147359065,,,,,,,,
http://www.semanticdesktop.org/ontologies/2007/05/10/nid3#InvolvedPerson,1,1,0,0.6,0.3868528072,,,,,,,,
http://purl.org/telix#Person,2,2,1,0.6666666667,1.0686215613,,,,,,,,
http://data.press.net/ontology/stuff/Person,4,4,1,0.7142857143,5,,,,,,,,
http://omv.ontoware.org/2005/05/ontology#Person,3.5,4,1,0.75,3.2536127808,,,,,,,,
http://purl.obolibrary.org/obo/MIRO_40001296,0,0,0,0.6666666667,0,,,,,,,,
http://zbw.eu/beta/p20/vocab/P20PersonFolder,0,0,0,0.6,0,,,,,,,,
,,,,,,,,,,,,,
,Relevant,Precision @ 10,AP (average precision @ 10),DCG,nDCG,,,,,,,,
boolean,3,0.3,0.17,4.2,0.06,,,,,,,,
tf_idf,7,0.7,0.75,19.65,0.29,,,,,,,,
bm25,1,0.1,0.19,4.77,0.07,,,,,,,,
vector-space,1,0.1,0.06,8.04,0.12,,,,,,,,
class-match-measure,0,0,0,0,0,,,,,,,,
density-measure,2,0.2,0.3,17.02,0.25,,,,,,,,
semantic-similarity,0,0,0,0,0,,,,,,,,
pagerank (implicit links),1,0.1,0.19,9.46,0.14,,,,,,,,
pagerank,4,0.4,0.48,16,0.23,,,,,,,,
between-measure,6,0.6,0.69,15.05,0.22,,,,,,,,
