Time,,,,,,,,,,,,,
"The indefinite continued progress of existence and events in the past, present, and future regarded as a whole.",,,,,,,,,,,,,
,Rank,Median+0.1/STD,Median,Participant1 ,Participant2,Participant3,Participant4,Participant5,Participant6,Participant7,Participant8,Participant9,Participant10
http://purl.obolibrary.org/obo/CMO_0001907,69,0.1546384282,0,0,0,0,2,0,0,1,0,0,0
http://purl.obolibrary.org/obo/CMO_0001962,65,0.1658312395,0,0,0,0,2,0,0,0,0,0,0
http://purl.obolibrary.org/obo/CMO_0002017,83,0,0,0,0,0,0,0,0,0,0,0,0
http://purl.obolibrary.org/obo/FLU_0000910,80,0.0965506805,0,0,0,1,0,0,2,3,0,0,0
http://purl.obolibrary.org/obo/FLU_0000979,69,0.1546384282,0,0,0,1,0,0,2,0,0,0,0
http://purl.obolibrary.org/obo/IDOMAL_0002123,52,0.6016299095,0.5,0,1,0,3,0,1,2,0,1,0
http://purl.obolibrary.org/obo/MIRO_20000108,80,0.0965506805,0,0,0,0,3,0,0,2,0,0,0
http://purl.obolibrary.org/obo/MS_1000550,76,0.1185854123,0,0,0,0,0,1,2,1,,0,2
http://purl.obolibrary.org/obo/MS_1000595,64,0.1936491673,0,1,0,0,0,0,1,1,,0,1
http://purl.obolibrary.org/obo/MS_1001815,73,0.1219215521,0,2,0,0,0,0,0,2,1,0,0
http://purl.obolibrary.org/obo/PATO_0000165,3,3.0818982117,3,4,0,2,4,2,3,4,3,4,3
http://purl.obolibrary.org/obo/PATO_0000166,49,1.0851942751,1,1,1,1,,1,2,4,0,3,2
http://purl.obolibrary.org/obo/PATO_0000168,42,1.1028991511,1,1,1,1,,1,2,3,0,3,2
http://purl.obolibrary.org/obo/PATO_0000656,35,1.1331988569,1,1,1,2,0,1,2,1,0,2,2
http://purl.obolibrary.org/obo/PATO_0000710,35,1.1331988569,1,1,1,2,0,1,2,1,0,2,2
http://purl.obolibrary.org/obo/PATO_0000711,32,1.1427248064,1,1,1,1,0,1,2,1,0,2,2
http://purl.obolibrary.org/obo/PATO_0000713,32,1.1427248064,1,1,1,1,0,1,2,1,0,2,2
http://purl.obolibrary.org/obo/PATO_0001215,32,1.1427248064,1,1,1,0,0,1,2,1,0,1,2
http://purl.obolibrary.org/obo/SBO_0000345,23,2.0753000869,2,1,1,2,4,2,2,4,0,4,2
http://purl.obolibrary.org/obo/UO_0000003,24,1.6090499514,1.5,3,1,0,0,1,2,1,2,2,2
http://purl.obolibrary.org/obo/VT_0002636,78,0.1070436048,0,0,1,0,3,0,0,1,0,0,0
http://purl.obolibrary.org/obo/WBbt_0005765,22,2.0777428842,2,2,2,2,4,3,4,4,0,2,1
http://purl.org/library/InteractiveMultimedia,83,0,0,0,0,0,0,0,0,0,0,0,0
http://purl.org/linked-data/sdmx#NonObsTimeRole,14,2.0880140834,2,3,2,4,1,1,0,3,2,2,1
http://purl.org/linked-data/sdmx#TimeRole,16,2.0856348839,2,3,3,4,1,1,1,4,2,2,1
http://purl.org/obo/owl/MS#MS_1000550,37,1.1290994449,1,1,1,0,0,1,2,1,0,2,2
http://purl.org/obo/owl/MS#MS_1000595,60,0.2140872096,0,0,0,0,0,0,1,1,0,0,1
http://purl.org/obo/owl/MS#MS_1001815,72,0.1483239697,0,1,0,0,0,0,0,2,1,0,0
http://purl.org/obo/owl/UO#UO_0000003,43,1.1,1,3,1,0,0,0,2,1,1,0,2
http://purl.org/ontology/af/TimeSignature,62,0.1982062418,0,1,0,0,0,0,1,1,0,0,1
http://purl.org/prog/TimeSlot,50,1.0839719123,1,1,1,2,2,0,0,4,2,1,0
http://qudt.org/schema/qudt#AreaTimeTemperatureUnit,80,0.0965506805,0,0,0,0,2,0,0,3,0,0,0
http://qudt.org/schema/qudt#TimeUnit,45,1.0957427108,1,3,0,0,0,2,2,1,0,2,1
http://semanticweb.cs.vu.nl/2009/11/sem/Time,7,2.584106807,2.5,1,1,2,3,1,3,4,1,4,3
http://semanticweb.cs.vu.nl/2009/11/sem/TimeType,18,2.0845154255,2,3,2,2,1,3,0,4,1,3,1
http://vivoweb.org/ontology/core#DateTimeInterval,14,2.0880140834,2,2,1,1,0,2,2,4,1,3,3
http://vivoweb.org/ontology/core#DateTimeValue,20,2.083526907,2,3,1,1,0,2,2,4,,3,3
http://vivoweb.org/ontology/core#TimeInterval,24,1.6090499514,1.5,1,1,1,0,2,2,3,1,2,3
http://vocab.deri.ie/cogs#DatetimeConversion,77,0.1070436048,0,1,0,0,1,0,0,3,0,0,0
http://www.essepuntato.it/2012/04/tvc/ValueInTime,13,2.0892805382,2,1,2,2,2,2,0,4,2,0,1
http://www.europeana.eu/schemas/edm/TimeSpan,27,1.5975900073,1.5,1,1,1,0,2,2,3,0,2,3
http://www.freeclass.eu/freeclass_v1#C_A1-tax,83,0,0,0,0,0,0,0,0,0,0,0,0
http://www.freeclass.eu/freeclass_v1#C_A104-gen,83,0,0,0,0,0,0,0,0,0,0,0,0
http://www.freeclass.eu/freeclass_v1#C_A104-tax,83,0,0,0,0,0,0,0,0,0,0,0,0
http://www.freeclass.eu/freeclass_v1#C_A1283-gen,83,0,0,0,0,0,0,0,0,0,0,0,0
http://www.freeclass.eu/freeclass_v1#C_A1463-gen,83,0,0,0,0,0,0,0,0,0,0,0,0
http://www.freeclass.eu/freeclass_v1#C_A1463-tax,83,0,0,0,0,0,0,0,0,0,0,0,0
http://www.freeclass.eu/freeclass_v1#C_A1539-gen,83,0,0,0,0,0,0,0,0,0,0,0,0
http://www.freeclass.eu/freeclass_v1#C_A1844-tax,83,0,0,0,0,0,0,0,0,0,0,0,0
http://www.freeclass.eu/freeclass_v1#C_A671-tax,83,0,0,0,0,0,0,0,0,0,0,0,0
http://www.freeclass.eu/freeclass_v1#C_A841-tax,83,0,0,0,0,0,0,0,0,0,0,0,0
http://www.gsi.dit.upm.es/ontologies/marl/ns#SentimentAnalysis,83,0,0,0,0,0,0,0,0,0,0,0,0
http://www.loa-cnr.it/ontologies/DUL.owl#TimeInterval,12,2.1,2,2,1,1,0,3,3,3,2,2,3
http://www.loria.fr/~coulet/ontology/pato/version1.33/quality.owl#time,4,3.0703914409,3,1,1,3,4,3,4,4,0,4,3
http://www.loria.fr/~coulet/ontology/sopharm/version2.0/chebi.owl#CHEBI_35221,83,0,0,0,0,0,0,0,0,0,0,0,0
http://www.loria.fr/~coulet/ontology/unit/version1.9/unit.owl#centimeter,83,0,0,0,0,0,0,0,0,0,0,0,0
http://www.loria.fr/~coulet/ontology/unit/version1.9/unit.owl#cubic_centimeter,83,0,0,0,0,0,0,0,0,0,0,0,0
http://www.loria.fr/~coulet/ontology/unit/version1.9/unit.owl#cubic_centimeter_per_mole,83,0,0,0,0,0,0,0,0,0,0,0,0
http://www.loria.fr/~coulet/ontology/unit/version1.9/unit.owl#gram_per_cubic_centimeter,83,0,0,0,0,0,0,0,0,0,0,0,0
http://www.loria.fr/~coulet/ontology/unit/version1.9/unit.owl#square_centimeter,83,0,0,0,0,0,0,0,0,0,0,0,0
http://www.loria.fr/~coulet/ontology/unit/version1.9/unit.owl#time_derived_unit,43,1.1,1,2,2,0,1,1,0,3,0,1,0
http://www.loria.fr/~coulet/ontology/unit/version1.9/unit.owl#time_unit,24,1.6090499514,1.5,2,2,1,2,1,2,3,0,1,0
http://www.ontologydesignpatterns.org/cp/owl/timeindexedsituation.owl#TimeIndexedSituation,40,1.1059456927,1,1,1,1,0,0,0,3,2,1,0
http://www.ontologydesignpatterns.org/cp/owl/timeinterval.owl#TimeInterval,11,2.1081763729,2,4,2,3,2,2,2,4,1,2,2
http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#TimeInterval,6,2.6090499514,2.5,4,3,3,2,2,2,4,1,2,3
http://www.ontotext.com/proton/protonext#DayTime,46,1.0927024811,1,1,1,1,0,0,3,3,0,2,1
http://www.ontotext.com/proton/protonext#TimeZone,73,0.1219215521,0,1,1,0,0,0,2,0,0,2,0
http://www.ontotext.com/proton/protontop#TimeInterval,5,2.6276569477,2.5,4,3,3,2,3,2,4,2,2,2
http://www.openannotation.org/ns/TimeConstraint,48,1.0880140834,1,1,1,0,1,0,1,4,0,1,0
http://www.semanticdesktop.org/ontologies/2007/04/02/ncal#NcalDateTime,38,1.1224744871,1,1,1,1,0,1,1,,0,3,1
http://www.semanticdesktop.org/ontologies/2007/04/02/ncal#NcalTimeEntity,30,1.1658312395,1,1,1,0,0,1,1,1,0,2,1
http://www.semanticdesktop.org/ontologies/2007/04/02/ncal#Timezone,73,0.1219215521,0,1,1,0,0,0,2,0,0,2,0
http://www.semanticdesktop.org/ontologies/2007/04/02/ncal#TimezoneObservance,59,0.2472066162,0,1,0,0,0,0,0,0,0,1,0
http://www.w3.org/2001/sw/hcls/ns/transmed/TMO_0148,39,1.1105541597,1,3,0,1,0,2,2,1,2,1,1
http://www.w3.org/2002/12/cal/ical#Vtimezone,79,0.1070436048,0,1,3,0,0,0,0,0,1,1,0
http://www.w3.org/2006/vcard/ns#TimeZone,31,1.1481594395,1,1,1,0,,0,2,0,1,1,0
http://www.w3.org/2007/uwa/context/common.owl#TimeZone,51,0.6506001739,0.5,1,1,0,0,0,2,0,1,1,0
http://www.w3.org/2007/uwa/context/software.owl#RuntimeEnvironment,83,0,0,0,0,0,0,0,0,0,0,0,0
http://www.w3.org/ns/oa#TimeState,62,0.1982062418,0,1,0,0,0,0,1,1,0,1,0
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,User-Rating,User-rating (round of),Relevant,Precision @k,Gain,Ideal Gain,,,,,,,
boolean,,,,,,,,,,,,,
http://semanticweb.cs.vu.nl/2009/11/sem/TimeType,2,2,1,1,3,15,,,,,,,
http://qudt.org/schema/qudt#AreaTimeTemperatureUnit,0,0,0,0.5,0,9.4639463036,,,,,,,
http://ns.inria.fr/prissma/v1#Time,4,4,1,0.6666666667,7.5,7.5,,,,,,,
http://purl.obolibrary.org/obo/MIRO_20000108,0,0,0,0.5,0,6.4601483711,,,,,,,
http://purl.obolibrary.org/obo/CMO_0001713,0,0,0,0.4,0,5.8027921085,,,,,,,
http://purl.obolibrary.org/obo/VT_0002636,0,0,0,0.3333333333,0,5.3431078066,,,,,,,
http://purl.obolibrary.org/obo/CMO_0001457,0,0,0,0.2857142857,0,5,,,,,,,
http://purl.obolibrary.org/obo/CMO_0001044,0,0,0,0.25,0,4.7319731518,,,,,,,
http://acm.rkbexplorer.com/ontologies/acm#H.2.4.2,0,0,0,0.2222222222,0,4.515449935,,,,,,,
http://purl.obolibrary.org/obo/CMO_0001907,0,0,0,0.2,0,4.3359723948,,,,,,,
,,,,,,,,,,,,,
tf_idf,,,,,,,,,,,,,
http://ns.inria.fr/prissma/v1#Time,4,4,1,1,15,,,,,,,,
http://www.openannotation.org/ns/TimeConstraint,1,1,0,0.5,0.6309297536,,,,,,,,
http://www.essepuntato.it/2012/04/tvc/ValueInTime,2,2,1,0.6666666667,1.5,,,,,,,,
http://kdo.render-project.eu/kdo#Sentiment,0,0,0,0.5,0,,,,,,,,
http://purl.org/prog/TimeSlot,1,1,0,0.4,0.3868528072,,,,,,,,
http://www.ontologydesignpatterns.org/cp/owl/timeinterval.owl#TimeInterval,2,2,1,0.5,1.0686215613,,,,,,,,
http://www.gsi.dit.upm.es/ontologies/marl/ns#SentimentAnalysis,0,0,0,0.4285714286,0,,,,,,,,
http://www.ontologydesignpatterns.org/cp/owl/timeindexedsituation.owl#TimeIndexedSituation,1,1,0,0.375,0.3154648768,,,,,,,,
http://purl.org/linked-data/sdmx#TimeRole,2,2,1,0.4444444444,0.903089987,,,,,,,,
http://purl.org/linked-data/sdmx#NonObsTimeRole,2,2,1,0.5,0.867194479,,,,,,,,
,,,,,,,,,,,,,
bm25,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/CMO_0000932,0,0,0,0,0,,,,,,,,
http://purl.obolibrary.org/obo/CMO_0001450,0,0,0,0,0,,,,,,,,
http://purl.obolibrary.org/obo/CMO_0002017,0,0,0,0,0,,,,,,,,
http://purl.obolibrary.org/obo/CMO_0001264,0,0,0,0,0,,,,,,,,
http://purl.obolibrary.org/obo/CMO_0001713,0,0,0,0,0,,,,,,,,
http://purl.obolibrary.org/obo/CMO_0001115,0,0,0,0,0,,,,,,,,
http://purl.obolibrary.org/obo/CMO_0000942,0,0,0,0,0,,,,,,,,
http://purl.obolibrary.org/obo/CMO_0001457,0,0,0,0,0,,,,,,,,
http://purl.obolibrary.org/obo/CMO_0001044,0,0,0,0,0,,,,,,,,
http://purl.obolibrary.org/obo/CMO_0001962,0,0,0,0,0,,,,,,,,
,,,,,,,,,,,,,
vector-space,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/CMO_0000932,0,0,0,0,0,,,,,,,,
http://purl.obolibrary.org/obo/CMO_0001450,0,0,0,0,0,,,,,,,,
http://purl.obolibrary.org/obo/CMO_0002017,0,0,0,0,0,,,,,,,,
http://purl.obolibrary.org/obo/CMO_0001264,0,0,0,0,0,,,,,,,,
http://purl.obolibrary.org/obo/CMO_0001713,0,0,0,0,0,,,,,,,,
http://purl.obolibrary.org/obo/CMO_0001115,0,0,0,0,0,,,,,,,,
http://purl.obolibrary.org/obo/CMO_0000942,0,0,0,0,0,,,,,,,,
http://purl.obolibrary.org/obo/CMO_0001457,0,0,0,0,0,,,,,,,,
http://purl.obolibrary.org/obo/CMO_0001044,0,0,0,0,0,,,,,,,,
http://purl.obolibrary.org/obo/CMO_0001962,0,0,0,0,0,,,,,,,,
,,,,,,,,,,,,,
class-match-measure,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/CMO_0000932,0,0,0,0,0,,,,,,,,
http://purl.obolibrary.org/obo/CMO_0001450,0,0,0,0,0,,,,,,,,
http://purl.obolibrary.org/obo/CMO_0002017,0,0,0,0,0,,,,,,,,
http://purl.obolibrary.org/obo/CMO_0001264,0,0,0,0,0,,,,,,,,
http://purl.obolibrary.org/obo/CMO_0001713,0,0,0,0,0,,,,,,,,
http://purl.obolibrary.org/obo/CMO_0001115,0,0,0,0,0,,,,,,,,
http://purl.obolibrary.org/obo/CMO_0000942,0,0,0,0,0,,,,,,,,
http://purl.obolibrary.org/obo/CMO_0001457,0,0,0,0,0,,,,,,,,
http://purl.obolibrary.org/obo/CMO_0001044,0,0,0,0,0,,,,,,,,
http://purl.obolibrary.org/obo/CMO_0001962,0,0,0,0,0,,,,,,,,
,,,,,,,,,,,,,
density-measure,,,,,,,,,,,,,
http://www.freeclass.eu/freeclass_v1#C_A1463-tax,0,0,0,0,0,,,,,,,,
http://www.freeclass.eu/freeclass_v1#C_A1463-gen,0,0,0,0,0,,,,,,,,
http://www.freeclass.eu/freeclass_v1#C_A1539-gen,0,0,0,0,0,,,,,,,,
http://www.freeclass.eu/freeclass_v1#C_A104-tax,0,0,0,0,0,,,,,,,,
http://www.freeclass.eu/freeclass_v1#C_A104-gen,0,0,0,0,0,,,,,,,,
http://www.freeclass.eu/freeclass_v1#C_A1-tax,0,0,0,0,0,,,,,,,,
http://www.freeclass.eu/freeclass_v1#C_A671-tax,0,0,0,0,0,,,,,,,,
http://www.freeclass.eu/freeclass_v1#C_A841-tax,0,0,0,0,0,,,,,,,,
http://www.freeclass.eu/freeclass_v1#C_A1844-tax,0,0,0,0,0,,,,,,,,
http://www.freeclass.eu/freeclass_v1#C_A1283-gen,0,0,0,0,0,,,,,,,,
,,,,,,,,,,,,,
semantic-similarity,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/CMO_0000932,0,0,0,0,0,,,,,,,,
http://purl.obolibrary.org/obo/CMO_0001450,0,0,0,0,0,,,,,,,,
http://purl.obolibrary.org/obo/CMO_0002017,0,0,0,0,0,,,,,,,,
http://purl.obolibrary.org/obo/CMO_0001264,0,0,0,0,0,,,,,,,,
http://purl.obolibrary.org/obo/CMO_0001713,0,0,0,0,0,,,,,,,,
http://purl.obolibrary.org/obo/CMO_0001115,0,0,0,0,0,,,,,,,,
http://purl.obolibrary.org/obo/CMO_0000942,0,0,0,0,0,,,,,,,,
http://purl.obolibrary.org/obo/CMO_0001457,0,0,0,0,0,,,,,,,,
http://purl.obolibrary.org/obo/CMO_0001044,0,0,0,0,0,,,,,,,,
http://purl.obolibrary.org/obo/CMO_0001962,0,0,0,0,0,,,,,,,,
,,,,,,,,,,,,,
pagerank (implicit links),,,,,,,,,,,,,
http://purl.org/dc/terms/PeriodOfTime,2,2,1,1,3,,,,,,,,
http://purl.obolibrary.org/obo/TO_0000369,2,2,1,1,1.8927892607,,,,,,,,
http://purl.obolibrary.org/obo/VT_0002636,0,0,0,0.6666666667,0,,,,,,,,
http://purl.obolibrary.org/obo/VT_0000073,1.5,2,1,0.75,0.7874607008,,,,,,,,
http://purl.obolibrary.org/obo/VT_0002946,0,0,0,0.6,0,,,,,,,,
http://purl.obolibrary.org/obo/TO_0002616,2,2,1,0.6666666667,1.0686215613,,,,,,,,
http://purl.obolibrary.org/obo/TO_0000521,2,2,1,0.7142857143,1,,,,,,,,
http://purl.obolibrary.org/obo/VT_0001938,1.5,2,1,0.75,0.5768045376,,,,,,,,
http://purl.obolibrary.org/obo/VT_0001290,1.5,2,1,0.7777777778,0.5504114094,,,,,,,,
http://purl.obolibrary.org/obo/TO_0000503,2,2,1,0.8,0.867194479,,,,,,,,
,,,,,,,,,,,,,
pagerank,,,,,,,,,,,,,
http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#TimeInterval,2.5,3,1,1,4.6568542495,,,,,,,,
http://www.ontologydesignpatterns.org/cp/owl/timeinterval.owl#TimeInterval,2,2,1,1,1.8927892607,,,,,,,,
http://www.ontologydesignpatterns.org/cp/owl/timeindexedsituation.owl#TimeIndexedSituation,1,1,0,0.6666666667,0.5,,,,,,,,
http://www.loria.fr/~coulet/ontology/unit/version1.9/unit.owl#time_derived_unit,1,1,0,0.5,0.4306765581,,,,,,,,
http://www.loria.fr/~coulet/ontology/unit/version1.9/unit.owl#time_unit,1.5,2,1,0.6,0.707332166,,,,,,,,
http://www.loria.fr/~coulet/ontology/unit/version1.9/unit.owl#gram_per_cubic_centimeter,0,0,0,0.5,0,,,,,,,,
http://www.loria.fr/~coulet/ontology/unit/version1.9/unit.owl#centimeter,0,0,0,0.4285714286,0,,,,,,,,
http://www.loria.fr/~coulet/ontology/unit/version1.9/unit.owl#square_centimeter,0,0,0,0.375,0,,,,,,,,
http://www.loria.fr/~coulet/ontology/unit/version1.9/unit.owl#cubic_centimeter,0,0,0,0.3333333333,0,,,,,,,,
http://www.loria.fr/~coulet/ontology/unit/version1.9/unit.owl#cubic_centimeter_per_mole,0,0,0,0.3,0,,,,,,,,
,,,,,,,,,,,,,
between-measure,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/WBbt_0005765,2,2,1,1,3,,,,,,,,
http://www.ontotext.com/proton/protontop#TimeInterval,2.5,3,1,1,2.9381479041,,,,,,,,
http://www.loria.fr/~coulet/ontology/sopharm/version2.0/chebi.owl#CHEBI_35221,0,0,0,0.6666666667,0,,,,,,,,
http://www.essepuntato.it/2012/04/tvc/ValueInTime,2,2,1,0.75,1.2920296742,,,,,,,,
http://vocab.deri.ie/cogs#DatetimeConversion,0,0,0,0.6,0,,,,,,,,
http://def.seegrid.csiro.au/isotc211/iso19103/2005/basic#Time,4,4,1,0.6666666667,5.3431078066,,,,,,,,
http://purl.org/prog/TimeSlot,1,1,0,0.5714285714,0.3333333333,,,,,,,,
http://www.w3.org/2007/uwa/context/software.owl#RuntimeEnvironment,0,0,0,0.5,0,,,,,,,,
http://purl.org/library/InteractiveMultimedia,0,0,0,0.4444444444,0,,,,,,,,
http://purl.obolibrary.org/obo/IDOMAL_0002123,0.5,1,0,0.4,0.1197345715,,,,,,,,
,,,,,,,,,,,,,
,Relevant,Precision @ 10,AP (average precision @ 10),DCG,nDCG,,,,,,,,
boolean,2,0.2,0.44,10.5,0.15,,,,,,,,
tf_idf,5,0.5,0.53,20.67,0.3,,,,,,,,
bm25,0,0,0,0,0,,,,,,,,
vector-space,0,0,0,0,0,,,,,,,,
class-match-measure,0,0,0,0,0,,,,,,,,
density-measure,0,0,0,0,0,,,,,,,,
semantic-similarity,0,0,0,0,0,,,,,,,,
Pagerank-I,8,0.8,0.77,9.74,0.14,,,,,,,,
pagerank,3,0.3,0.57,8.19,0.12,,,,,,,,
between-measure,4,0.4,0.66,13.03,0.19,,,,,,,,
