Organization,,,,,,,,,,,,,
"An organized group of people with a particular purpose, such as a business or government department.",,,,,,,,,,,,,
,Rank,Median+0.1/STD,Median,Participant1 ,Participant2,Participant3,Participant4,Participant5,Participant6,Participant7,Participant8,Participant9,Participant10
http://purl.obolibrary.org/obo/OBI_0000828,37,1.6276569477,1.5,3,2,1,1,2,1,3,1,2,1
http://purl.obolibrary.org/obo/OMRSE_00000015,73,0.2140872096,0,0,0,0,0,0,1,1,0,1,0
http://purl.obolibrary.org/obo/OMRSE_00000025,65,0.6108625401,0.5,1,1,0,1,0,0,3,1,0,0
http://purl.obolibrary.org/obo/OMRSE_00000027,65,0.6108625401,0.5,1,1,0,1,0,0,3,1,0,0
http://purl.obolibrary.org/obo/OMRSE_00000028,38,1.6090499514,1.5,2,1,2,3,1,1,3,1,2,0
http://purl.obolibrary.org/obo/OMRSE_00000033,56,1.088640526,1,2,1,1,3,1,0,4,1,1,2
http://purl.obolibrary.org/obo/OMRSE_00000035,60,1.0786115467,1,2,1,1,3,1,0,4,0,1,0
http://purl.obolibrary.org/obo/OMRSE_00000041,40,1.5838376645,1.5,2,1,4,3,1,1,4,1,2,1
http://purl.obolibrary.org/obo/OMRSE_00000042,40,1.5838376645,1.5,2,1,4,3,1,1,4,1,2,1
http://purl.obolibrary.org/obo/OMRSE_00000043,42,1.5765941686,1.5,2,1,4,3,1,1,4,1,2,0
http://purl.obolibrary.org/obo/OMRSE_00000044,32,2.0790569415,2,2,2,4,3,1,1,4,1,2,0
http://purl.obolibrary.org/obo/PATO_0002264,80,0.0824022054,0,1,0,0,1,0,0,4,0,0,0
http://purl.obolibrary.org/obo/sep_00078,63,1.073073975,1,1,0,2,4,2,1,4,1,0,1
http://purl.obolibrary.org/obo/VT_0000608,81,0,0,0,0,0,0,0,0,0,0,0,0
http://purl.obolibrary.org/obo/VT_0010100,81,0,0,0,0,0,0,0,0,0,0,0,0
http://purl.obolibrary.org/obo/WBPhenotype_0000764,81,0,0,0,0,0,0,0,0,0,0,0,0
http://purl.obolibrary.org/obo/ZP_0000307,81,0,0,0,0,0,0,0,0,0,0,0,0
http://purl.obolibrary.org/obo/ZP_0001183,81,0,0,0,0,0,0,0,0,0,0,0,0
http://purl.obolibrary.org/obo/ZP_0002292,81,0,0,0,0,0,0,0,0,0,0,0,0
http://purl.obolibrary.org/obo/ZP_0003122,81,0,0,0,0,0,0,0,0,0,0,0,0
http://purl.obolibrary.org/obo/ZP_0004159,81,0,0,0,0,0,0,0,0,0,0,0,0
http://purl.obolibrary.org/obo/ZP_0004360,81,0,0,0,0,0,0,0,0,0,0,0,0
http://purl.obolibrary.org/obo/ZP_0006720,81,0,0,0,0,0,0,0,0,0,0,0,0
http://purl.obolibrary.org/obo/ZP_0007526,81,0,0,0,0,0,0,0,0,0,0,0,0
http://purl.obolibrary.org/obo/ZP_0009085,81,0,0,0,0,0,0,0,0,0,0,0,0
http://purl.org/cerif/frapo/GovernmentOrganization,25,2.1331988569,2,3,1,1,1,2,2,3,2,2,1
http://purl.org/cerif/frapo/NotForProfitOrganization,25,2.1331988569,2,3,1,1,1,2,2,3,2,2,1
http://purl.org/net/biblio#Organization,29,2.0829156198,2,2,1,2,4,3,4,4,1,2,1
http://purl.org/obo/owl/MS#MS_1000590,58,1.0824022054,1,1,1,2,3,2,1,4,0,1,0
http://purl.org/openorg/OrganizationProfileDocument,57,1.0880140834,1,1,1,0,1,1,0,4,0,1,0
http://purl.org/spar/doco/ListOfOrganizations,74,0.1982062418,0,1,0,0,0,1,1,0,0,1,0
http://purl.org/vocab/aiiso/schema#organizationalUnit,60,1.0786115467,1,1,1,3,2,0,1,4,0,1,0
http://rdf.muninn-project.org/ontologies/military#MilitaryOrganization,49,1.1236033081,1,1,1,1,1,2,2,3,0,2,1
http://schema.org/EducationalOrganization,18,2.1658312395,2,2,2,1,1,2,2,3,2,2,1
http://schema.org/GovernmentOrganization,18,2.1658312395,2,2,2,1,1,2,2,3,2,2,1
http://schema.org/MedicalOrganization,18,2.1658312395,2,2,2,1,1,2,2,3,2,2,1
http://schema.org/Organization,3,4.1546384282,4,4,4,4,4,4,4,4,2,4,3
http://sw-portal.deri.org/ontologies/swportal#Organization,8,3.1427248064,3,4,2,2,3,3,4,3,3,4,3
http://swan.mindinformatics.org/ontologies/1.2/agents/GroupPersonOrganizationPersonNameList,71,0.2371708245,0,0,0,,0,0,1,0,0,1,0
http://swan.mindinformatics.org/ontologies/1.2/agents/GroupPersonOrganizationPersonNameListItem,74,0.1982062418,0,0,0,1,0,0,1,0,0,1,1
http://swat.cse.lehigh.edu/onto/univ-bench.owl#Organization,9,3.0927024811,3,3,2,3,4,3,4,4,1,3,1
http://tw.rpi.edu/schema/FundingOrganization,30,2.0799709249,2,3,3,4,3,1,1,4,1,1,1
http://vivoweb.org/ontology/core#ClinicalOrganization,27,2.1290994449,2,2,3,1,1,2,2,3,3,2,1
http://vivoweb.org/ontology/core#FundingOrganization,24,2.1427248064,2,2,3,1,1,2,2,3,2,2,1
http://vivoweb.org/ontology/core#ResearchOrganization,22,2.15,2,2,3,,1,2,2,3,2,2,1
http://vivoweb.org/ontology/core#StudentOrganization,22,2.15,2,2,3,,1,2,2,3,2,2,1
http://voag.linkedmodel.org/voag#Organization,33,2.077719164,2,2,1,,0,2,3,4,1,4,2
http://voag.linkedmodel.org/voag#OrganizationLogo,77,0.1658312395,0,0,0,0,0,0,2,0,0,0,0
http://vocab.data.gov/def/fea#OrganizationEntity,39,1.6016299095,1.5,2,2,3,2,1,1,4,1,1,1
http://www.agfa.com/w3c/2009/healthCare#Organization,43,1.5740694558,1.5,2,3,4,3,1,1,4,1,1,0
http://www.loa-cnr.it/ontologies/DUL.owl#Organization,6,3.6276569477,3.5,3,2,4,4,4,4,4,3,3,2
http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Organization,6,3.6276569477,3.5,3,2,4,4,4,4,4,3,3,2
http://www.ontologydesignpatterns.org/ont/dul/IOLite.owl#KOS,81,0,0,0,0,0,0,0,0,0,0,0,0
http://www.ontotext.com/proton/protonext#CommercialOrganization,44,1.1454436185,1,1,1,1,1,2,2,3,1,2,1
http://www.ontotext.com/proton/protonext#EducationalOrganization,44,1.1454436185,1,1,1,1,1,2,2,3,1,2,1
http://www.ontotext.com/proton/protonext#GovernmentOrganization,52,1.1219215521,1,1,1,1,1,2,3,3,1,2,1
http://www.ontotext.com/proton/protonext#InternationalOrganization,44,1.1454436185,1,1,1,1,1,2,2,3,1,2,1
http://www.ontotext.com/proton/protonext#PositionOrganization,68,0.2472066162,0,0,0,0,0,0,1,0,1,0,0
http://www.ontotext.com/proton/protonext#ReligiousOrganization,44,1.1454436185,1,1,1,1,1,2,2,3,1,2,1
http://www.ontotext.com/proton/protonext#ResearchOrganization,49,1.1236033081,1,1,1,1,1,2,2,3,0,2,1
http://www.ontotext.com/proton/protonext#SportOrganization,49,1.1236033081,1,1,1,1,1,2,2,3,0,2,1
http://www.ontotext.com/proton/protontop#Organization,4,4.0829156198,4,4,3,4,0,4,4,4,3,4,3
http://www.semanticdesktop.org/ontologies/2007/03/22/nco#OrganizationContact,78,0.1546384282,0,0,0,0,0,0,1,0,0,2,0
http://www.semanticdesktop.org/ontologies/2007/11/01/pimo#Organization,34,2.0727218092,2,1,1,2,0,2,2,4,0,4,3
http://www.w3.org/2001/sw/hcls/ns/transmed/TMO_0164,35,2.0691564075,2,2,1,2,4,2,0,4,0,4,2
http://www.w3.org/2002/01/p3prdfv1#DisputeResolution-independent-organization,54,1.1018693207,1,1,0,0,1,2,1,3,0,2,2
http://www.w3.org/2006/vcard/ns#Organization,11,3.0741619849,3,4,2,3,4,3,0,4,1,4,2
http://www.w3.org/2006/vcard/ns#Organizational,74,0.1982062418,0,0,0,0,0,1,1,0,0,1,1
http://www.w3.org/2006/vcard/ns#OrganizationName,53,1.1142080481,1,1,0,0,0,0,2,2,,1,2
http://www.w3.org/2006/vcard/ns#OrganizationUnitName,48,1.1331988569,1,1,0,0,0,0,2,2,1,1,1
http://www.w3.org/ns/org#FormalOrganization,16,2.5833070411,2.5,4,2,1,3,4,3,2,0,2,3
http://www.w3.org/ns/org#Organization,10,3.0839719123,3,4,2,2,3,4,3,2,0,4,3
http://www.w3.org/ns/org#OrganizationalUnit,54,1.1018693207,1,2,0,1,0,2,2,3,0,1,1
http://www.w3.org/ns/prov#Organization,36,2.0620173673,2,2,1,0,4,2,4,4,0,3,0
http://www.w3.org/ns/regorg#RegisteredOrganization,17,2.5787221894,2.5,3,3,4,3,2,1,4,0,2,1
http://xmlns.com/foaf/0.1/Organization,2,4.2140872096,4,4,4,4,4,4,4,4,3,3,3
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,User-Rating,User-rating (round of),Relevant,Precision @k,Gain,Ideal Gain,,,,,,,
boolean,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/VT_0010100,0,0,0,0,0,15,,,,,,,
http://purl.obolibrary.org/obo/WBPhenotype_0000764,0,0,0,0,0,9.4639463036,,,,,,,
http://purl.obolibrary.org/obo/GO_0031268,0,0,0,0,0,7.5,,,,,,,
http://purl.obolibrary.org/obo/ZP_0003122,0,0,0,0,0,6.4601483711,,,,,,,
http://purl.obolibrary.org/obo/IEV_0000092,0,0,0,0,0,5.8027921085,,,,,,,
http://purl.obolibrary.org/obo/ZP_0004159,0,0,0,0,0,5.3431078066,,,,,,,
http://purl.obolibrary.org/obo/VT_0000608,0,0,0,0,0,5,,,,,,,
http://purl.obolibrary.org/obo/ZP_0001183,0,0,0,0,0,4.7319731518,,,,,,,
http://data.press.net/ontology/stuff/Organization,4,4,1,0.1111111111,4.515449935,4.515449935,,,,,,,
http://purl.obolibrary.org/obo/GO_0051276,0,0,0,0.1,0,4.3359723948,,,,,,,
,,,,,,,,,,,,,
tf_idf,,,,,,,,,,,,,
http://www.w3.org/ns/regorg#RegisteredOrganization,2.5,3,1,1,4.6568542495,,,,,,,,
http://purl.org/vocab/aiiso/schema#organizationalUnit,1,1,0,0.5,0.6309297536,,,,,,,,
http://data.press.net/ontology/stuff/Organization,4,4,1,0.6666666667,7.5,,,,,,,,
http://purl.org/openorg/OrganizationProfileDocument,1,1,0,0.5,0.4306765581,,,,,,,,
http://swat.cse.lehigh.edu/onto/univ-bench.owl#Organization,3,3,1,0.6,2.7079696506,,,,,,,,
http://models.okkam.org/ENS-core-vocabulary.owl#organization,3,3,1,0.6666666667,2.4934503098,,,,,,,,
http://purl.org/net/biblio#Organization,2,2,1,0.7142857143,1,,,,,,,,
http://datos.bcn.cl/ontologies/bcn-norms#GovernmentalOrganization,2.5,3,1,0.75,1.469073952,,,,,,,,
http://vocab.data.gov/def/fea#OrganizationEntity,1.5,2,1,0.7777777778,0.5504114094,,,,,,,,
http://purl.obolibrary.org/obo/OMRSE_00000028,1.5,2,1,0.8,0.5285339692,,,,,,,,
,,,,,,,,,,,,,
bm25,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/OMRSE_00000033,1,1,0,0,1,,,,,,,,
http://purl.obolibrary.org/obo/OMRSE_00000025,0.5,1,0,0,0.2613396608,,,,,,,,
http://purl.obolibrary.org/obo/OBI_0000245,4,4,1,0.3333333333,7.5,,,,,,,,
http://purl.obolibrary.org/obo/OMRSE_00000035,1,1,0,0.25,0.4306765581,,,,,,,,
http://purl.obolibrary.org/obo/OMRSE_00000027,0.5,1,0,0.2,0.1602396794,,,,,,,,
http://purl.obolibrary.org/obo/OMRSE_00000042,1.5,2,1,0.3333333333,0.6512988829,,,,,,,,
http://purl.obolibrary.org/obo/OMRSE_00000028,1.5,2,1,0.4285714286,0.6094757082,,,,,,,,
http://purl.obolibrary.org/obo/OMRSE_00000044,2,2,1,0.5,0.9463946304,,,,,,,,
http://purl.obolibrary.org/obo/OMRSE_00000043,1.5,2,1,0.5555555556,0.5504114094,,,,,,,,
http://purl.obolibrary.org/obo/OMRSE_00000041,1.5,2,1,0.6,0.5285339692,,,,,,,,
,,,,,,,,,,,,,
vector-space,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/GO_0030198,0,0,0,0,0,,,,,,,,
http://purl.obolibrary.org/obo/GO_0051276,0,0,0,0,0,,,,,,,,
http://purl.obolibrary.org/obo/GO_0016043,0,0,0,0,0,,,,,,,,
http://purl.obolibrary.org/obo/GO_0061024,0,0,0,0,0,,,,,,,,
http://purl.obolibrary.org/obo/GO_0033371,0,0,0,0,0,,,,,,,,
http://purl.obolibrary.org/obo/GO_0000226,0,0,0,0,0,,,,,,,,
http://purl.obolibrary.org/obo/GO_0006997,0,0,0,0,0,,,,,,,,
http://purl.obolibrary.org/obo/GO_0044782,0,0,0,0,0,,,,,,,,
http://purl.obolibrary.org/obo/GO_0071840,0,0,0,0,0,,,,,,,,
http://purl.obolibrary.org/obo/GO_0006996,0,0,0,0,0,,,,,,,,
,,,,,,,,,,,,,
class-match-measure,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/ZP_0009085,0,0,0,0,0,,,,,,,,
http://purl.obolibrary.org/obo/ZP_0006720,0,0,0,0,0,,,,,,,,
http://purl.obolibrary.org/obo/ZP_0000307,0,0,0,0,0,,,,,,,,
http://purl.obolibrary.org/obo/ZP_0002292,0,0,0,0,0,,,,,,,,
http://purl.obolibrary.org/obo/ZP_0007526,0,0,0,0,0,,,,,,,,
http://purl.obolibrary.org/obo/ZP_0003122,0,0,0,0,0,,,,,,,,
http://purl.obolibrary.org/obo/ZP_0004360,0,0,0,0,0,,,,,,,,
http://purl.obolibrary.org/obo/HP_0012258,0,0,0,0,0,,,,,,,,
http://purl.obolibrary.org/obo/ZP_0004159,0,0,0,0,0,,,,,,,,
http://purl.obolibrary.org/obo/ZP_0001183,0,0,0,0,0,,,,,,,,
,,,,,,,,,,,,,
density-measure,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/ZP_0009085,0,0,0,0,0,,,,,,,,
http://purl.obolibrary.org/obo/ZP_0006720,0,0,0,0,0,,,,,,,,
http://purl.obolibrary.org/obo/ZP_0000307,0,0,0,0,0,,,,,,,,
http://purl.obolibrary.org/obo/ZP_0002292,0,0,0,0,0,,,,,,,,
http://purl.obolibrary.org/obo/ZP_0007526,0,0,0,0,0,,,,,,,,
http://purl.obolibrary.org/obo/ZP_0003122,0,0,0,0,0,,,,,,,,
http://purl.obolibrary.org/obo/ZP_0004360,0,0,0,0,0,,,,,,,,
http://purl.obolibrary.org/obo/HP_0012258,0,0,0,0,0,,,,,,,,
http://purl.obolibrary.org/obo/ZP_0004159,0,0,0,0,0,,,,,,,,
http://purl.obolibrary.org/obo/ZP_0001183,0,0,0,0,0,,,,,,,,
,,,,,,,,,,,,,
semantic-similarity,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/ZP_0009085,0,0,0,0,0,,,,,,,,
http://purl.obolibrary.org/obo/ZP_0006720,0,0,0,0,0,,,,,,,,
http://purl.obolibrary.org/obo/ZP_0000307,0,0,0,0,0,,,,,,,,
http://purl.obolibrary.org/obo/ZP_0002292,0,0,0,0,0,,,,,,,,
http://purl.obolibrary.org/obo/ZP_0007526,0,0,0,0,0,,,,,,,,
http://purl.obolibrary.org/obo/ZP_0003122,0,0,0,0,0,,,,,,,,
http://purl.obolibrary.org/obo/ZP_0004360,0,0,0,0,0,,,,,,,,
http://purl.obolibrary.org/obo/HP_0012258,0,0,0,0,0,,,,,,,,
http://purl.obolibrary.org/obo/ZP_0004159,0,0,0,0,0,,,,,,,,
http://purl.obolibrary.org/obo/ZP_0001183,0,0,0,0,0,,,,,,,,
,,,,,,,,,,,,,
pagerank (implicit links),,,,,,,,,,,,,
http://xmlns.com/foaf/0.1/Organization,4,4,1,1,15,,,,,,,,
http://purl.obolibrary.org/obo/VT_0010041,0,0,0,0.5,0,,,,,,,,
http://purl.obolibrary.org/obo/VT_0010297,0,0,0,0.3333333333,0,,,,,,,,
http://purl.obolibrary.org/obo/VT_0002582,0,0,0,0.25,0,,,,,,,,
http://purl.obolibrary.org/obo/VT_0010189,0,0,0,0.2,0,,,,,,,,
http://purl.obolibrary.org/obo/VT_0010121,0,0,0,0.1666666667,0,,,,,,,,
http://purl.obolibrary.org/obo/VT_0010141,0,0,0,0.1428571429,0,,,,,,,,
http://purl.obolibrary.org/obo/VT_0001328,0,0,0,0.125,0,,,,,,,,
http://purl.obolibrary.org/obo/VT_0001277,0,0,0,0.1111111111,0,,,,,,,,
http://purl.obolibrary.org/obo/VT_0002649,0,0,0,0.1,0,,,,,,,,
,,,,,,,,,,,,,
pagerank,,,,,,,,,,,,,
http://xmlns.com/foaf/0.1/Organization,4,4,1,1,15,,,,,,,,
http://www.w3.org/ns/prov#Organization,2,2,1,1,1.8927892607,,,,,,,,
http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Organization,3.5,4,1,1,5.1568542495,,,,,,,,
http://www.loa-cnr.it/ontologies/DUL.owl#Organization,3.5,4,1,1,4.4418724773,,,,,,,,
b631871,0,0,0,0.8,0,,,,,,,,
http://purl.obolibrary.org/obo/GO_0006996,0,0,0,0.6666666667,0,,,,,,,,
http://purl.obolibrary.org/obo/GO_0070192,0,0,0,0.5714285714,0,,,,,,,,
http://purl.obolibrary.org/obo/GO_1902589,0,0,0,0.5,0,,,,,,,,
http://purl.obolibrary.org/obo/GO_0030030,0,0,0,0.4444444444,0,,,,,,,,
http://purl.obolibrary.org/obo/GO_0007010,0,0,0,0.4,0,,,,,,,,
,,,,,,,,,,,,,
between-measure,,,,,,,,,,,,,
http://www.ontotext.com/proton/protontop#Organization,4,4,1,1,15,,,,,,,,
http://xmlns.com/foaf/0.1/Organization,4,4,1,1,9.4639463036,,,,,,,,
http://www.agfa.com/w3c/2009/healthCare#Organization,1.5,2,1,1,0.9142135624,,,,,,,,
http://eulersharp.sourceforge.net/2003/03swap/agent#OrganizationRole,1,1,0,0.75,0.4306765581,,,,,,,,
http://schema.org/Organization,4,4,1,0.8,5.8027921085,,,,,,,,
http://purl.obolibrary.org/obo/PATO_0002264,0,0,0,0.6666666667,0,,,,,,,,
http://data.press.net/ontology/stuff/Organization,4,4,1,0.7142857143,5,,,,,,,,
http://tw.rpi.edu/schema/FundingOrganization,2,2,1,0.75,0.9463946304,,,,,,,,
http://purl.org/obo/owl/MS#MS_1000590,1,1,0,0.6666666667,0.3010299957,,,,,,,,
http://inference-web.org/2.0/pml-provenance.owl#Organization,3,3,1,0.7,2.0234537842,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,Relevant,Precision @ 10,AP (average precision @ 10),DCG,nDCG,,,,,,,,
boolean,1,0.1,0.02,4.52,0.07,,,,,,,,
tf_idf,8,0.8,0.7,21.97,0.32,,,,,,,,
bm25,6,0.6,0.32,12.64,0.19,,,,,,,,
vector-space,0,0,0,0,0,,,,,,,,
class-match-measure,0,0,0,0,0,,,,,,,,
density-measure,0,0,0,0,0,,,,,,,,
semantic-similarity,0,0,0,0,0,,,,,,,,
pagerank (implicit links),1,0.1,0.29,15,0.22,,,,,,,,
pagerank,4,0.4,0.74,26.49,0.39,,,,,,,,
between-measure,7,0.7,0.8,39.88,0.59,,,,,,,,
